Date,Open,High,Low,Close,Volume,Ticker
2025-08-26 00:00:00-04:00,226.8699951171875,229.4900054931641,224.69000244140625,229.3099975585937,54575100,AAPL
2025-08-27 00:00:00-04:00,228.6100006103516,230.8999938964844,228.259994506836,230.4900054931641,31259500,AAPL
2025-08-28 00:00:00-04:00,230.82000732421875,233.4100036621093,229.33999633789065,232.5599975585937,38074700,AAPL
2025-08-29 00:00:00-04:00,232.509994506836,233.3800048828125,231.3699951171875,232.13999938964844,39418400,AAPL
2025-09-02 00:00:00-04:00,229.25,230.8500061035156,226.97000122070312,229.72000122070312,44075600,AAPL
2025-09-03 00:00:00-04:00,237.2100067138672,238.8500061035156,234.3600006103516,238.47000122070312,66427800,AAPL
2025-09-04 00:00:00-04:00,238.4499969482422,239.8999938964844,236.7400054931641,239.77999877929688,47549400,AAPL
2025-09-05 00:00:00-04:00,240.0,241.32000732421875,238.4900054931641,239.69000244140625,54870400,AAPL
2025-09-08 00:00:00-04:00,239.3000030517578,240.1499938964844,236.33999633789065,237.8800048828125,48999500,AAPL
2025-09-09 00:00:00-04:00,237.0,238.77999877929688,233.3600006103516,234.3500061035156,66313900,AAPL
2025-09-10 00:00:00-04:00,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,AAPL
2025-09-11 00:00:00-04:00,226.8800048828125,230.4499969482422,226.6499938964844,230.02999877929688,50208600,AAPL
2025-09-12 00:00:00-04:00,229.22000122070312,234.509994506836,229.0200042724609,234.07000732421875,55776500,AAPL
2025-09-15 00:00:00-04:00,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500,AAPL
2025-09-16 00:00:00-04:00,237.17999267578125,241.22000122070312,236.32000732421875,238.1499938964844,63384900,AAPL
2025-09-17 00:00:00-04:00,238.97000122070312,240.1000061035156,237.7301025390625,238.2899932861328,27417722,AAPL
2025-09-18 00:00:00-04:00,239.97000122070312,241.1999969482422,236.6499938964844,237.8800048828125,44219200,AAPL
2025-08-01 00:00:00-04:00,217.2100067138672,220.44000244140625,212.8000030517578,214.75,122258800,AMZN
2025-08-04 00:00:00-04:00,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,77890100,AMZN
2025-08-05 00:00:00-04:00,213.0500030517578,216.3000030517578,212.8699951171875,213.75,51505100,AMZN
2025-08-06 00:00:00-04:00,214.6999969482422,222.6499938964844,213.7400054931641,222.3099975585937,54823000,AMZN
2025-08-07 00:00:00-04:00,221.0,226.22000122070312,220.82000732421875,223.1300048828125,40603500,AMZN
2025-08-08 00:00:00-04:00,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,32970500,AMZN
2025-08-11 00:00:00-04:00,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,31646200,AMZN
2025-08-12 00:00:00-04:00,222.22999572753903,223.5,219.0500030517578,221.47000122070312,37185800,AMZN
2025-08-13 00:00:00-04:00,222.0,224.9199981689453,222.0,224.5599975585937,36508300,AMZN
2025-08-14 00:00:00-04:00,227.3999938964844,233.1100006103516,227.0200042724609,230.97999572753903,61545800,AMZN
2025-08-15 00:00:00-04:00,232.5800018310547,234.0800018310547,229.8099975585937,231.02999877929688,39649200,AMZN
2025-08-18 00:00:00-04:00,230.22999572753903,231.9100036621093,228.3300018310547,231.4900054931641,25248900,AMZN
2025-08-19 00:00:00-04:00,230.08999633789065,230.52999877929688,227.1199951171875,228.009994506836,29891000,AMZN
2025-08-20 00:00:00-04:00,227.1199951171875,227.2700042724609,220.9199981689453,223.8099975585937,36604300,AMZN
2025-08-21 00:00:00-04:00,222.6499938964844,222.77999877929688,220.5,221.9499969482422,32140500,AMZN
2025-08-22 00:00:00-04:00,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,37315300,AMZN
2025-08-25 00:00:00-04:00,227.3500061035156,229.6000061035156,227.3099975585937,227.94000244140625,22633700,AMZN
2025-08-26 00:00:00-04:00,227.1100006103516,229.0,226.0200042724609,228.7100067138672,26105400,AMZN
2025-08-27 00:00:00-04:00,228.57000732421875,229.8699951171875,227.8099975585937,229.1199951171875,21254500,AMZN
2025-08-28 00:00:00-04:00,229.009994506836,232.7100067138672,228.0200042724609,231.6000061035156,33679600,AMZN
2025-08-29 00:00:00-04:00,231.32000732421875,231.8099975585937,228.1600036621093,229.0,26199200,AMZN
2025-09-05 00:00:00-04:00,235.19000244140625,236.0,231.92999267578125,232.3300018310547,36721800,AMZN
2025-09-08 00:00:00-04:00,234.94000244140625,237.6000061035156,233.75,235.83999633789065,33947100,AMZN
2025-09-09 00:00:00-04:00,236.3600006103516,238.8500061035156,235.0800018310547,238.2400054931641,27033800,AMZN
2025-09-10 00:00:00-04:00,237.5200042724609,237.67999267578125,229.1000061035156,230.3300018310547,60907700,AMZN
2025-09-11 00:00:00-04:00,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,37485600,AMZN
2025-09-12 00:00:00-04:00,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,38496200,AMZN
2025-09-15 00:00:00-04:00,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,33243300,AMZN
2025-09-16 00:00:00-04:00,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,38203900,AMZN
2025-09-17 00:00:00-04:00,233.7700042724609,234.3000030517578,228.7100067138672,231.6199951171875,42665200,AMZN
2025-09-18 00:00:00-04:00,232.46499633789065,233.0599975585937,228.7899932861328,232.25,16200832,AMZN
2025-02-03 00:00:00-05:00,409.350684594608,413.1398611878705,406.4267487485119,408.6744079589844,25679100,MSFT
2025-02-04 00:00:00-05:00,410.43471361041793,411.6580027715914,407.5008227766752,410.116455078125,20532100,MSFT
2025-02-05 00:00:00-05:00,410.0965981017129,411.5684907814938,408.1572423104593,411.0314636230469,16316700,MSFT
2025-02-06 00:00:00-05:00,411.73754619066034,415.914605901032,411.73754619066034,413.547607421875,16309800,MSFT
2025-02-07 00:00:00-05:00,414.2040051086223,416.3621293611533,405.86979579790295,407.5107727050781,22886800,MSFT
2025-02-10 00:00:00-05:00,411.44913283343,413.1895693646485,408.6744015876666,409.96728515625,20817900,MSFT
2025-02-11 00:00:00-05:00,407.4014076456789,410.23580864154656,407.0632389741584,409.1915588378906,18140600,MSFT
2025-02-12 00:00:00-05:00,404.98464070295296,408.5053035519359,402.1601645834243,406.8046569824219,19121700,MSFT
2025-02-13 00:00:00-05:00,404.7758152621338,408.7539559526708,404.1392981832616,408.2964782714844,23891700,MSFT
2025-02-14 00:00:00-05:00,405.5614808415711,406.6753553081934,403.6619151401408,406.1979675292969,22758500,MSFT
2025-02-18 00:00:00-05:00,405.7703454735141,408.3561429609082,404.2785427328027,407.4013977050781,21423100,MSFT
2025-02-19 00:00:00-05:00,405.65099512827777,413.21939292620334,405.4222411212721,412.5033264160156,24114200,MSFT
2025-02-20 00:00:00-05:00,413.8486794990648,417.8547165109783,411.1082238049584,414.6857604980469,23508700,MSFT
2025-02-21 00:00:00-05:00,415.8915301727366,416.5990574532586,406.4743466307379,406.793212890625,27524800,MSFT
2025-02-24 00:00:00-05:00,407.09219625426255,407.9491968592537,397.93408950529806,402.5978393554688,26443700,MSFT
2025-02-25 00:00:00-05:00,399.7078876937612,400.5250489764073,395.32316508227535,396.51898193359375,29387400,MSFT
2025-02-26 00:00:00-05:00,396.6286198264506,402.1992147309307,392.8816600835235,398.3426513671875,19619000,MSFT
2025-02-27 00:00:00-05:00,399.8773203400045,404.331807739984,390.8089276067015,391.1676635742188,21127400,MSFT
2025-02-28 00:00:00-05:00,391.2971936660098,396.2499454411849,385.2283339547379,395.6121520996094,32845700,MSFT
2025-04-01 00:00:00-04:00,373.3497160702879,381.5212689306728,371.9346614193648,380.8635559082031,19689500,MSFT
2025-04-02 00:00:00-04:00,376.6581801475031,383.74348886180815,375.3128595122782,380.813720703125,16092600,MSFT
2025-04-03 00:00:00-04:00,373.4892252977989,376.16989155085776,368.0681034665444,371.8150329589844,30198000,MSFT
2025-04-04 00:00:00-04:00,362.86624500843976,373.2899337218873,358.2323895120423,358.59112548828125,49209900,MSFT
2025-04-07 00:00:00-04:00,349.66222551139305,369.7123913004176,343.5933653790687,356.61798095703125,50425000,MSFT
2025-04-08 00:00:00-04:00,366.98190125867967,372.35317854006513,349.0343982710952,353.3294372558594,35868900,MSFT
2025-04-09 00:00:00-04:00,352.3129663406882,391.865215467322,351.8744910293168,389.13470458984375,50199700,MSFT
2025-04-10 00:00:00-04:00,380.7339860356081,382.56759631800514,366.5234683324548,380.0264587402344,38024400,MSFT
2025-04-11 00:00:00-04:00,379.3189453880224,388.6962597846969,377.5750190300904,387.1018371582031,23839200,MSFT
2025-04-14 00:00:00-04:00,391.8552468593249,393.2802764387861,382.8765082652718,386.4640197753906,19251200,MSFT
2025-04-15 00:00:00-04:00,387.1616161645613,390.5298901348079,382.8267075366503,384.3912658691406,17199900,MSFT
2025-04-16 00:00:00-04:00,379.3488352158224,380.2855448116978,366.7227951642272,370.32025146484375,21967800,MSFT
2025-04-17 00:00:00-04:00,372.4528211002609,373.02085009277744,365.61664478749583,366.5035400390625,21120200,MSFT
2025-04-21 00:00:00-04:00,361.5607667541322,363.2150090361753,354.43558836453434,357.87359619140625,20807300,MSFT
2025-04-22 00:00:00-04:00,362.1188421014038,366.4935901583944,358.611039306251,365.5469055175781,19485000,MSFT
2025-04-23 00:00:00-04:00,374.7547935340096,379.06978228856406,371.7253360485286,373.0906066894531,20545500,MSFT
2025-04-24 00:00:00-04:00,374.3960646492269,387.101813036712,373.8878249819962,385.9557800292969,22232300,MSFT
2025-04-25 00:00:00-04:00,385.6568474598527,390.7989424087168,383.2651831703409,390.4900207519531,18973200,MSFT
2025-04-28 00:00:00-04:00,390.59960994479576,391.3769015704532,385.2980972626593,389.8023986816406,16579400,MSFT
2025-04-29 00:00:00-04:00,389.9419132819562,393.7287429695286,389.0251233321368,392.6724243164063,14974000,MSFT
2025-04-30 00:00:00-04:00,388.9453763349202,395.2833185411371,383.10572919383554,393.88818359375,36461100,MSFT
2025-08-25 00:00:00-04:00,506.6300048828125,508.1900024414063,504.1199951171875,504.260009765625,21638600,MSFT
2025-08-26 00:00:00-04:00,504.3599853515625,504.9800109863281,498.510009765625,502.0400085449219,30835700,MSFT
2025-08-27 00:00:00-04:00,502.0,507.2900085449219,499.8999938964844,506.739990234375,17277900,MSFT
2025-08-28 00:00:00-04:00,507.0899963378906,511.0899963378906,505.5,509.6400146484375,18015600,MSFT
2025-08-29 00:00:00-04:00,508.6600036621094,509.6000061035156,504.489990234375,506.6900024414063,20961600,MSFT
2025-09-02 00:00:00-04:00,500.4700012207031,506.0,496.80999755859375,505.1199951171875,18128000,MSFT
2025-09-03 00:00:00-04:00,503.7900085449219,507.7900085449219,502.3200073242188,505.3500061035156,16345100,MSFT
2025-09-04 00:00:00-04:00,504.2999877929688,508.1499938964844,503.1499938964844,507.9700012207031,15509500,MSFT
2025-09-05 00:00:00-04:00,509.0700073242188,511.9700012207031,492.3699951171875,495.0,31994800,MSFT
2025-09-08 00:00:00-04:00,498.1099853515625,501.20001220703125,495.0299987792969,498.20001220703125,16771000,MSFT
2025-09-09 00:00:00-04:00,501.42999267578125,502.25,497.70001220703125,498.4100036621094,14410500,MSFT
2025-09-10 00:00:00-04:00,502.9800109863281,503.2300109863281,496.7200012207031,500.3699951171875,21611800,MSFT
2025-09-11 00:00:00-04:00,502.25,503.1700134277344,497.8800048828125,501.010009765625,18881600,MSFT
2025-09-12 00:00:00-04:00,506.6499938964844,512.5499877929688,503.8500061035156,509.8999938964844,23624900,MSFT
2025-09-15 00:00:00-04:00,508.7900085449219,515.469970703125,507.0,515.3599853515625,17143800,MSFT
2025-09-16 00:00:00-04:00,516.8800048828125,517.22998046875,508.6000061035156,509.0400085449219,19711900,MSFT
2025-09-17 00:00:00-04:00,510.6199951171875,511.2900085449219,505.92999267578125,510.0199890136719,15816600,MSFT
2025-09-18 00:00:00-04:00,511.489990234375,513.0700073242188,507.6600036621094,508.45001220703125,18913700,MSFT
2025-09-19 00:00:00-04:00,510.55999755859375,519.2999877929688,510.32000732421875,517.9299926757812,52262514,MSFT
2025-08-07 00:00:00-04:00,1181.760009765625,1191.219970703125,1168.199951171875,1180.3699951171875,2628300,NFLX
2025-08-08 00:00:00-04:00,1183.18994140625,1214.1099853515625,1180.3699951171875,1211.6400146484375,3816700,NFLX
2025-08-11 00:00:00-04:00,1214.010009765625,1223.0699462890625,1201.9300537109375,1218.31005859375,2455600,NFLX
2025-08-12 00:00:00-04:00,1225.0,1231.989990234375,1206.510009765625,1225.280029296875,2278800,NFLX
2025-08-13 00:00:00-04:00,1234.0,1237.1199951171875,1203.0,1204.43994140625,2762400,NFLX
2025-08-14 00:00:00-04:00,1209.8900146484375,1244.0899658203125,1207.030029296875,1230.56005859375,3904700,NFLX
2025-08-15 00:00:00-04:00,1234.0400390625,1246.93994140625,1227.8800048828125,1238.949951171875,2767800,NFLX
2025-08-18 00:00:00-04:00,1235.6300048828125,1251.1600341796875,1235.449951171875,1245.0899658203125,2111100,NFLX
2025-08-19 00:00:00-04:00,1240.199951171875,1241.0,1192.7900390625,1214.1500244140625,3707700,NFLX
2025-08-20 00:00:00-04:00,1218.0,1223.0,1193.31005859375,1213.8599853515625,2434400,NFLX
2025-08-21 00:00:00-04:00,1211.4300537109375,1221.4000244140625,1197.6400146484375,1206.2099609375,2047200,NFLX
2025-08-22 00:00:00-04:00,1208.8800048828125,1213.6199951171875,1198.22998046875,1204.6500244140625,3128100,NFLX
2025-08-25 00:00:00-04:00,1201.6500244140625,1233.800048828125,1199.0,1218.0699462890625,2812000,NFLX
2025-08-26 00:00:00-04:00,1220.2099609375,1231.5,1212.199951171875,1226.0899658203125,1985700,NFLX
2025-08-27 00:00:00-04:00,1223.6099853515625,1229.2099609375,1213.0,1223.5,1664500,NFLX
2025-08-28 00:00:00-04:00,1222.7900390625,1237.8900146484375,1214.27001953125,1231.449951171875,1950300,NFLX
2025-08-29 00:00:00-04:00,1227.969970703125,1228.7900390625,1201.1500244140625,1208.25,3209800,NFLX
2025-09-02 00:00:00-04:00,1197.0,1215.4000244140625,1182.800048828125,1214.1099853515625,2303300,NFLX
2025-09-03 00:00:00-04:00,1205.1400146484375,1227.0,1203.3800048828125,1226.1800537109375,2471500,NFLX
2025-09-04 00:00:00-04:00,1223.199951171875,1257.47998046875,1223.0899658203125,1257.47998046875,3023500,NFLX
2025-09-05 00:00:00-04:00,1260.0,1267.0999755859375,1239.02001953125,1243.8199462890625,2379700,NFLX
2025-09-08 00:00:00-04:00,1248.5400390625,1252.0400390625,1232.0,1244.760009765625,1915100,NFLX
2025-09-09 00:00:00-04:00,1246.6700439453125,1265.719970703125,1246.6700439453125,1263.25,2219700,NFLX
2025-09-10 00:00:00-04:00,1263.969970703125,1267.0,1246.3599853515625,1247.7099609375,2701000,NFLX
2025-09-11 00:00:00-04:00,1251.0,1253.449951171875,1192.0,1203.5,5682300,NFLX
2025-09-12 00:00:00-04:00,1203.06005859375,1211.780029296875,1182.4000244140625,1188.43994140625,3784900,NFLX
2025-09-15 00:00:00-04:00,1188.4000244140625,1207.239990234375,1173.2099609375,1202.260009765625,2909300,NFLX
2025-09-16 00:00:00-04:00,1205.6400146484375,1209.0,1197.280029296875,1200.510009765625,2404700,NFLX
2025-09-17 00:00:00-04:00,1221.02001953125,1233.9300537109375,1206.6099853515625,1228.5,3459800,NFLX
2025-09-18 00:00:00-04:00,1220.8199462890625,1233.0,1205.5,1207.780029296875,3161900,NFLX
2025-08-01 00:00:00-04:00,174.08017933113513,176.53003812303805,170.88036283204175,173.710205078125,204529000,NVDA
2025-08-04 00:00:00-04:00,175.150129411279,180.189838579138,174.5101661001552,179.98985290527344,148174600,NVDA
2025-08-05 00:00:00-04:00,179.6098628583566,180.249826146014,175.8900714807458,178.24993896484375,156407600,NVDA
2025-08-06 00:00:00-04:00,176.32005948301483,179.88985025482887,176.2400621628547,179.40988159179688,137192300,NVDA
2025-08-07 00:00:00-04:00,181.5597693442696,183.86963665167795,178.78992126086553,180.7598114013672,151878400,NVDA
2025-08-08 00:00:00-04:00,181.5397681998595,183.2896695438941,180.3898238761652,182.689697265625,123396700,NVDA
2025-08-11 00:00:00-04:00,182.0397344504628,183.82962677132744,180.23983292857787,182.0497283935547,138323200,NVDA
2025-08-12 00:00:00-04:00,182.9496877934736,184.46959107996432,179.4498851930147,183.1496734619141,145485700,NVDA
2025-08-13 00:00:00-04:00,182.60969839497247,183.9596283806576,179.33989375414814,181.5797576904297,179871700,NVDA
2025-08-14 00:00:00-04:00,179.73985890356855,183.0096786896392,179.44988197821397,182.00973510742188,129554000,NVDA
2025-08-15 00:00:00-04:00,181.869746616218,181.8897345024837,178.02995160113952,180.4398193359375,156602200,NVDA
2025-08-18 00:00:00-04:00,180.58981649127065,182.9296808044961,180.5798072904055,181.99972534179688,132008000,NVDA
2025-08-19 00:00:00-04:00,182.4197068875184,182.4897102645763,175.48011099603517,175.63009643554688,185229200,NVDA
2025-08-20 00:00:00-04:00,175.1601234390134,175.99007848098316,168.79048741289236,175.39010620117188,215142700,NVDA
2025-08-21 00:00:00-04:00,174.8401410010552,176.89001313294924,173.80019113380274,174.97012329101562,140040900,NVDA
2025-08-22 00:00:00-04:00,172.60026380920357,178.57992220965232,171.19033968434712,177.97996520996094,172789400,NVDA
2025-08-25 00:00:00-04:00,178.3399565343825,181.89975349617023,176.56005805348863,179.79986572265625,163012800,NVDA
2025-08-26 00:00:00-04:00,180.04984011627135,182.379710508586,178.79991063056144,181.7597503662109,168688200,NVDA
2025-08-27 00:00:00-04:00,181.96973565618129,182.47971666734583,179.0899084065932,181.5897674560547,235518900,NVDA
2025-08-28 00:00:00-04:00,180.80980830742465,184.45959632874283,176.40005338826177,180.1598358154297,281787800,NVDA
2025-08-29 00:00:00-04:00,178.099952232122,178.13994326196564,173.14022534545884,174.170166015625,243257900,NVDA
2025-08-01 00:00:00-04:00,306.2099914550781,309.3099975585937,297.82000732421875,302.6300048828125,89121400,TSLA
2025-08-04 00:00:00-04:00,309.0799865722656,312.1199951171875,303.0,309.260009765625,78683900,TSLA
2025-08-05 00:00:00-04:00,308.95001220703125,312.45001220703125,305.5,308.7200012207031,57961300,TSLA
2025-08-06 00:00:00-04:00,307.8900146484375,320.4700012207031,306.92999267578125,319.9100036621094,78523600,TSLA
2025-08-07 00:00:00-04:00,319.7900085449219,322.3999938964844,316.1600036621094,322.2699890136719,66658700,TSLA
2025-08-08 00:00:00-04:00,321.42999267578125,335.1499938964844,320.9800109863281,329.6499938964844,91200300,TSLA
2025-08-11 00:00:00-04:00,335.0,346.6400146484375,334.1499938964844,339.0299987792969,105320200,TSLA
2025-08-12 00:00:00-04:00,345.0,345.260009765625,332.94000244140625,340.8399963378906,80522100,TSLA
2025-08-13 00:00:00-04:00,341.5,348.9800109863281,338.20001220703125,339.3800048828125,67838900,TSLA
2025-08-14 00:00:00-04:00,335.760009765625,340.4700012207031,330.3999938964844,335.5799865722656,75000700,TSLA
2025-08-15 00:00:00-04:00,337.6600036621094,339.29998779296875,327.0199890136719,330.5599975585937,74319800,TSLA
2025-08-18 00:00:00-04:00,329.6199951171875,336.2699890136719,329.5899963378906,335.1600036621094,56956600,TSLA
2025-08-19 00:00:00-04:00,335.7900085449219,340.54998779296875,327.8500061035156,329.3099975585937,75956000,TSLA
2025-08-20 00:00:00-04:00,329.2200012207031,331.3699951171875,314.6000061035156,323.8999938964844,77481800,TSLA
2025-08-21 00:00:00-04:00,322.0799865722656,324.8999938964844,318.67999267578125,320.1099853515625,55744400,TSLA
2025-08-22 00:00:00-04:00,321.6600036621094,340.25,319.69000244140625,340.010009765625,94016300,TSLA
2025-08-25 00:00:00-04:00,338.8999938964844,349.5299987792969,335.0299987792969,346.6000061035156,86670000,TSLA
2025-08-26 00:00:00-04:00,344.92999267578125,351.8999938964844,343.7200012207031,351.6700134277344,76651600,TSLA
2025-08-27 00:00:00-04:00,351.94000244140625,355.3900146484375,349.1600036621094,349.6000061035156,65519000,TSLA
2025-08-28 00:00:00-04:00,350.9100036621094,353.54998779296875,340.260009765625,345.9800109863281,67903200,TSLA
2025-08-29 00:00:00-04:00,347.2300109863281,348.75,331.70001220703125,333.8699951171875,81145700,TSLA
